"gene_name"	"module"	"color"	"kME_grey"	"kME_allcells_allgenes_ND_25neighbors-M1"	"kME_allcells_allgenes_ND_25neighbors-M2"	"kME_allcells_allgenes_ND_25neighbors-M3"	"kME_allcells_allgenes_ND_25neighbors-M4"	"kME_allcells_allgenes_ND_25neighbors-M5"	"kME_allcells_allgenes_ND_25neighbors-M6"	"kME_allcells_allgenes_ND_25neighbors-M7"	"kME_allcells_allgenes_ND_25neighbors-M8"	"kME_allcells_allgenes_ND_25neighbors-M9"	"kME_allcells_allgenes_ND_25neighbors-M10"	"kME_allcells_allgenes_ND_25neighbors-M11"
"AC131934.1"	"AC131934.1"	"grey"	"grey"	0.0122824656191686	0.0455838758274385	0.0509872260929457	0.0272398626534191	-0.0121910212123019	0.018998630261758	-0.0473400631402883	-0.00802235661140402	0.0375765165484192	0.00772607219008507	0.0323504676418146	0.0207871188698393
"EPS8L2"	"EPS8L2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.111414965242381	-0.294356562677009	-0.316350244948766	-0.188775622047027	-0.051407560900088	-0.242829167913667	0.339730858198591	0.15259119858644	-0.13423010101305	0.0820093876410816	-0.0836398106587537	-0.0137819936222669
"TMEM80"	"TMEM80"	"grey"	"grey"	-0.00581787608051568	0.00074756457285964	-0.00101642789233587	-0.0168392759714613	-0.0185847610825638	-0.0168612758160815	0.0180307489431788	0.0356903881091482	0.0296325542316733	-0.00360550724150279	0.00520744135528294	0.0238679125250507
"TALDO1"	"TALDO1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0152930251668963	-0.0870700853755007	-0.0977122040305765	-0.051074273477638	0.00393350942726949	-0.0582948455703821	0.10735000267565	0.0260225843487134	-0.053128100412758	0.00778273116397202	-0.0346109520598074	-0.0209894807759278
"GATD1"	"GATD1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00382041284823406	-0.128509834412287	-0.143738391345913	-0.0973856765623583	-0.0195084841752944	-0.0958337949330401	0.149171449027416	0.0420573437643834	-0.0660412293736727	-0.0154677914415241	-0.0561580107018095	-0.032672238829073
"AP006621.3"	"AP006621.3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0120742380441865	-0.0988179933683299	-0.1265685591319	-0.074161512694654	-0.0186462008160718	-0.0944457745100799	0.153641658060112	0.0616342618065493	-0.0422754041620258	0.0160011978466493	-0.025491708558661	-0.00117412763213536
"RPLP2"	"RPLP2"	"grey"	"grey"	0.0112819941396031	0.00648411781985067	0.0186511965399994	0.00893356900538486	0.0200976370722275	0.0294349086377088	-0.0229358398050267	-0.0175037010759075	-0.00457553544482646	-0.0214732495567863	-0.0137914643159448	-0.0189282612040882
"CD151"	"CD151"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0194735909843746	-0.107419562163173	-0.110632117530889	-0.0544676248935865	0.00213889078582418	-0.067836550246132	0.119966538096673	0.0110006050363535	-0.0715403799026834	0.010211887791812	-0.03771470305195	-0.0338767875093113
"CHID1"	"CHID1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00175360584820433	-0.0779644861602057	-0.0830218401476974	-0.0637084145261517	-0.0153951307322365	-0.0553382020574329	0.101876025885267	0.040473536554866	-0.0262192369929849	-0.00591232596761231	-0.0361232604689519	-0.0116922269365895
"AP2A2"	"AP2A2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0217623372948247	-0.226403103987508	-0.290527503980441	-0.161259119751809	-0.0223919880818341	-0.194436511505955	0.339518173440136	0.130779490980183	-0.114155925484201	0.0228812575869671	-0.0878010448981259	-0.0397780020847385
"TOLLIP"	"TOLLIP"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00881637025238534	-0.0764443640938379	-0.115353204599316	-0.0674578950350712	0.0142972159375533	-0.069804651952815	0.156699128186891	0.0920549131320824	-0.0187740494662952	0.0130044228613569	-0.0456920443711426	-0.00197431994221011
"BRSK2"	"BRSK2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0239837669841955	-0.191360284676579	-0.241804252170833	-0.118388956683532	-0.00420131425810068	-0.150495654411493	0.26950311917701	0.0604416595923961	-0.121473819658718	0.0192314899897346	-0.0711167685521135	-0.0465945596790895
"MOB2"	"MOB2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0102607246685157	-0.0862006833077991	-0.125759571895162	-0.071616535784271	-0.0161771983680565	-0.0846184870385696	0.163596859500051	0.0725016338127995	-0.0316845085996806	0.0151345760431347	-0.0260031786114087	-0.00239945841719189
"DUSP8"	"DUSP8"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0402015203408211	-0.0905108860557921	-0.110201313131364	-0.0107521980771093	-0.001328903310882	-0.0689805729511993	0.123196670486399	0.00824624854508294	-0.0767640468381016	0.0545427143649905	-0.000791609666297493	-0.0158605989843936
"KRTAP5-AS1"	"KRTAP5-AS1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0700683931715797	-0.160212804068287	-0.201333625243912	-0.0216858365002189	-0.00135287078972005	-0.129221213045055	0.220125784622849	0.00901394503749206	-0.14619882156615	0.106798805961838	0.000325429247005095	-0.0315443309136915
"AC132217.2"	"AC132217.2"	"allcells_allgenes_ND_25neighbors-M5"	"red"	-0.200106473103007	-0.0582125045471938	-0.12629578466051	-0.0243199442017918	-0.17990640449318	-0.221524979898087	0.167522588278107	0.130446351301479	0.00226748348110222	0.305350246133961	0.245139113555826	0.240561510169288
"INS"	"INS"	"allcells_allgenes_ND_25neighbors-M5"	"red"	-0.422607708679955	0.0333951144325425	-0.0345173308717839	0.0907075209650186	-0.394253674562641	-0.360393096563209	0.0634987627687551	0.0894736554758913	0.0695526904191293	0.552206634920131	0.589916815405516	0.494844602283069
"ASCL2"	"ASCL2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.004342403697228	-0.0235630714233363	-0.0290681247655756	-0.0035024531417906	-0.0163706376259815	-0.0238847864635025	0.0379569090052452	-0.0209811139618935	-0.0469542042926142	0.0440591030750585	0.0322834974952012	0.000306899725272303
"CD81-AS1"	"CD81-AS1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0260158669152635	-0.0459532099815701	-0.0833536501347804	-0.0126319062040663	-5.09820206472313e-05	-0.0581524991299254	0.109368599853134	0.0265192600150059	-0.0318471302131879	0.0293972735042473	0.00269827040263112	0.0022843144308626
"CD81"	"CD81"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00326676684586652	-0.0398640609064674	-0.0247068680777992	0.0120544806287524	0.0304260214376535	0.00870941070496846	0.0148018158715257	-0.0464070049573837	-0.0528677832932823	-0.0183203357539285	-0.0299074615230648	-0.0499748817381255
"TSSC4"	"TSSC4"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0329974618535314	-0.0539155580191915	-0.0653225984171042	-0.0371766054047913	-0.0498369365971328	-0.0787742822607343	0.0757504079929213	0.0317855203369513	-0.0155742639104072	0.0382483962359107	0.0218125952618308	0.0309424588404295
"KCNQ1OT1"	"KCNQ1OT1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0619603731534067	-0.204430962251436	-0.314705985650565	-0.147697316887741	-0.0764289482305473	-0.258723875501765	0.398515680584685	0.214965170375753	-0.0626282213871815	0.116949161557192	-0.00288363335357141	0.0570781406036881
"CDKN1C"	"CDKN1C"	"grey"	"grey"	-0.0180967234314641	-0.0177386201596979	-0.0117461438226548	0.0226393400467403	0.0111786432595448	0.000103425350573229	0.0173866375394436	-0.00569024005850014	-0.0244293919669797	0.055677319119911	0.0244804302793606	0.00700962124385515
"NAP1L4"	"NAP1L4"	"grey"	"grey"	0.0290991524471761	0.113137828383711	0.0611932540614033	0.0347569970003304	-0.0183350221199891	0.0283468977476345	-0.000163758714820839	0.0795987125005821	0.120890613524137	0.0422613591830367	0.0959596273132024	0.0894412887185712
"CARS"	"CARS"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0271875569468951	-0.0357522468730039	-0.0940050380450751	-0.025992626684993	-0.00947758401940513	-0.066059755384961	0.134653307981863	0.0670030086662119	-0.0167119365825801	0.0666103574014993	0.0265322751791595	0.0359721213811599
"ZNF195"	"ZNF195"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0368544920772109	0.0497908349192914	-0.024934813100618	0.142674671086037	0.0826953200347994	0.0507896908841231	0.0712363345878691	0.011111357988603	0.00472809235213779	0.212493893636731	0.176181324799036	0.0484809811356144
"AC127526.2"	"AC127526.2"	"grey"	"grey"	0.0030813158993913	-0.0451856859658864	-0.0440878799619266	-0.00848930371781367	0.0683358247319672	0.0238072689797176	0.0465418066773061	0.0431732626130723	0.0277426217567493	-0.0722966926978452	-0.101743758260514	-0.0443335253705948
"NUP98"	"NUP98"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0661505289402377	0.0509229520157925	-0.0244254320020784	0.00876900657019424	0.0412851813951898	0.0303336784713245	0.0817380808745218	0.0765409196190246	0.0560826651194147	0.0596208811064715	0.0777199578660318	0.0241883861260326
"PGAP2"	"PGAP2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0172345733963522	-0.0729477503329482	-0.0919344504157758	-0.0715857299882056	-0.00964257035577572	-0.0656953891440444	0.118411805152545	0.0378532034732454	-0.0330981716207923	-0.0119507836199698	-0.0374272161546288	-0.0141510690370612
"STIM1"	"STIM1"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	0.148293845818327	0.076409941301918	0.0523324392887863	0.0914424663766232	0.215419446916751	0.204135854041325	-0.0150050328503576	-0.0303779335737493	-0.0213695732368482	-0.0183980093474144	-0.0582995153902124	-0.124695995739076
"RRM1"	"RRM1"	"grey"	"grey"	0.0225995722052923	0.0367473375356999	0.0158492328872365	0.0252355247347686	0.0245104343337046	0.0318200303817195	-0.00108711318137686	-0.00529401508128229	0.000335075116100622	0.00283001202752352	0.00680132979619879	-0.00592095388446587
"MMP26"	"MMP26"	"allcells_allgenes_ND_25neighbors-M4"	"blue"	0.042689009297338	0.047638562297863	0.0679101201787487	-0.18346742579068	-0.182329153620705	-0.0821980812655687	-0.0335795303939425	0.224545750408893	0.260585007267192	-0.141707225077823	-0.0228415774476284	0.141294900526688
"FAM160A2"	"FAM160A2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.020776045519949	0.0189403645028974	-0.0125522410836439	-0.0209929276372654	-0.00633301573529925	-0.00822628031757511	0.0422341292522091	0.0523831705576763	0.036167755656064	0.012653968257923	0.0111415656973101	0.0252288089148178
"APBB1"	"APBB1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0217389366183716	-0.0126454728274565	-0.0448198793249728	0.0322490613971562	0.0282586822719245	-0.0064884450931222	0.0660278855507522	0.00812316742823935	-0.027026665621001	0.0496419127949025	0.00978792991107227	-0.00236829932408306
"TRIM3"	"TRIM3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0285317826576505	-0.0334204521710857	-0.0594419291065412	0.00104080518927205	0.0508560531853799	0.00545628210752036	0.076667389105969	0.00129964338510201	-0.051604015689874	0.00532755681542168	-0.0403975485858746	-0.0468627160889312
"ARFIP2"	"ARFIP2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0249738826373346	-0.0623240655001009	-0.0798604421220579	-0.044930567587175	-0.0153916674656742	-0.0608883685883561	0.0945435058457219	0.0449492134678759	-0.0251486635684115	0.0301038644840384	-0.00183824041475471	0.0118258677815632
"DNHD1"	"DNHD1"	"grey"	"grey"	-0.000745205970247699	0.0575816911983083	0.0313130088085987	0.0184556987165382	-0.0340099013488824	-0.0111872704236477	-0.00516627239733401	0.0413391843096595	0.0598600338371729	0.0155395272770951	0.0471670224640998	0.0530767397466847
"ILK"	"ILK"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0026784781488456	-0.0298070712760706	-0.0500356061825353	0.000670061105919617	0.0372018474894352	-0.00881651264511928	0.0775112954195889	0.00534458748270016	-0.0426199201398312	0.0246952779991689	-0.0101510306304717	-0.0206464713992015
"TPP1"	"TPP1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00535387456715148	-0.0914010186492149	-0.11386037500401	-0.0536118032453414	0.0175841964814268	-0.0603138221048002	0.138293635390246	0.0417730722017301	-0.0587803089663854	0.0177206228967104	-0.0423748646880175	-0.0266636177361127
"DCHS1"	"DCHS1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00485007395560183	-0.0448823320799788	-0.0546242731126077	0.0436593222529824	0.0722675693356772	0.0193173100034528	0.049742219301637	-0.0632439987199667	-0.0855955940813141	0.00556406128152125	-0.0381864616565077	-0.0711712730685332
"ZNF214"	"ZNF214"	"grey"	"grey"	-0.0266525497111731	0.0533225272204046	0.0563597107199751	0.0310107030943067	-0.0400781651239139	-0.0014454403809076	-0.054056479718612	0.0135617117214848	0.060019754180135	0.0116004223015119	0.0485954021312174	0.0469870392260907
"SYT9"	"SYT9"	"allcells_allgenes_ND_25neighbors-M9"	"green"	-0.0231288496380671	0.160432175501655	0.141908491550248	0.165723177659699	-0.0423851911587537	0.0556558755674459	-0.109792098165235	-0.0294450896939318	0.0926541829968417	0.135044774994414	0.195732476178339	0.1139140675971
"AC107884.1"	"AC107884.1"	"grey"	"grey"	0.0721170190754437	0.0417716668991028	0.0357515144376719	-0.0117447215072061	0.0123408259075934	0.0419924167175507	-0.0155934032462316	0.0202198234682436	0.0427766984543553	-0.0510181074553736	-0.0306007821581079	-0.00768755689090066
"PPFIBP2"	"PPFIBP2"	"grey"	"grey"	0.103232155615283	0.0183536338742741	-0.00166766518421155	0.0457029138286915	0.186017502159417	0.139992190967546	0.0363180986420245	-0.0244516222494127	-0.0679970383815725	-0.0122812363415516	-0.0983379997473879	-0.120061447741982
"EIF3F"	"EIF3F"	"grey"	"grey"	0.0074678799376611	0.0199654697305847	-0.00311398313151558	-0.00619236904899521	-0.00572375379580968	-0.00524322692545504	0.0245575422364325	0.0276516847504855	0.0228926650127048	0.000466822107225972	0.00761419924417887	0.0150151015038169
"TUB"	"TUB"	"grey"	"grey"	-0.013371831491612	0.0188906041186788	0.0112160753857476	0.0717235599738032	0.0779087001316369	0.0615693576764917	-0.00672095170134059	-0.0403150124862515	-0.0189610300170588	0.00915586088470114	-0.00672102021779171	-0.037171360195751
"RIC3"	"RIC3"	"grey"	"grey"	0.0239763084517267	0.134981557932819	0.109721042627677	0.0948270298424476	0.0559974047019435	0.108520420362817	-0.0619165178543466	-0.00958934949746495	0.0642686654384555	0.0199093329009598	0.054131759546911	0.0244732324856132
"LMO1"	"LMO1"	"allcells_allgenes_ND_25neighbors-M5"	"red"	-0.243741918613955	0.00617186688105439	-0.0531685630200721	0.173443457065197	-0.122398635794808	-0.144919142400078	0.0857935127468726	0.0312845834697892	-0.0128159057031842	0.415543201190081	0.336303825846128	0.20937503271491
"STK33"	"STK33"	"grey"	"grey"	0.104971549908349	0.225150228485295	0.223135965710205	0.11280024340233	0.076356886003187	0.183914862666179	-0.145515442391258	-0.091947297194859	0.0413463007477914	-0.0891426950210911	-0.0352989221960302	-0.018346860179071
"TRIM66"	"TRIM66"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0269065734852918	0.0216448718008042	-0.0212659516770678	-0.0271865799377413	-0.0779694156550595	-0.0759061712087826	0.0595905875109039	0.0883709498410879	0.0645316278996941	0.0538602948583883	0.0731435893367297	0.101744394846535
"RPL27A"	"RPL27A"	"grey"	"grey"	0.0170255466620765	-0.0035229456893554	0.0137589921553513	0.00230618214845197	0.0117725317200004	0.0258094639361917	-0.0294428850120234	-0.0245189310711261	-0.0072007574881902	-0.0286629368714126	-0.0215509876099208	-0.0242618977561338
"ST5"	"ST5"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.110066010356718	0.0249079485714764	0.00692274946198652	0.016872656096138	0.149726257963443	0.125308926577051	0.0321029395023902	-0.0259183044199051	-0.0499943532458671	-0.0672260286287592	-0.107739065095443	-0.114365531809666
"AKIP1"	"AKIP1"	"grey"	"grey"	0.0129379331588737	0.0445369641020389	0.0365748512655659	0.0352459839509699	0.0112954504557191	0.0301174121596892	-0.01424955311691	-0.00182303976602605	0.0212853636068849	0.0170579099558351	0.0289145933939943	0.0126236178274967
"TMEM9B"	"TMEM9B"	"grey"	"grey"	0.00721132156596389	0.0444070483070902	0.0461958418493999	0.0173438028283108	0.0119935378167179	0.0357220056020768	-0.0360654975631468	-0.000258341039419507	0.0352061590461673	-0.00687003790928596	0.00577023760972615	0.0108820690555565
"DENND5A"	"DENND5A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0246996626586205	-0.00802442173686454	-0.0754636392896507	0.0579747625532165	0.0147641860330432	-0.0319322254572889	0.114311230500808	0.0244611793193151	-0.0185642328703737	0.126387676327849	0.114514997322357	0.0317009554278981
"TMEM41B"	"TMEM41B"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0163950869944619	-0.0528029164551564	-0.0783208614500593	-0.0248454366342256	-0.012263348521656	-0.057589461978165	0.0936345522270953	0.0128078662282414	-0.0467968428006255	0.0353093656996145	0.0138456777782058	0.000564538474318046
"IPO7"	"IPO7"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0127664473168546	0.0187382921365375	-0.034011393099429	-0.0198140687050631	-0.00970029045175841	-0.0274502267784339	0.071815632875098	0.0493304117713201	0.0101924077224174	0.0287319531420553	0.0202501728645908	0.0238365501875333
"ZNF143"	"ZNF143"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0124748332363537	0.00555800622634026	-0.0214120413320009	-0.0294874288244984	-0.0350348136826771	-0.0386353021550518	0.0431366555089165	0.0531444560658234	0.0262253026672321	0.0267111923988818	0.0211946381377812	0.0393081350577078
"WEE1"	"WEE1"	"allcells_allgenes_ND_25neighbors-M4"	"blue"	-0.0305416097244699	0.0490835332670357	0.0363413665345842	-0.0450750025951145	-0.118309021874814	-0.0615154259087415	-0.0156963631257794	0.115391873710133	0.153924733019123	-0.0222727605921854	0.047724010390663	0.114649718601299
"SWAP70"	"SWAP70"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	0.0552775924519545	0.0714617388137574	0.0621715109425261	0.133299636510846	0.171705341325291	0.166772784938033	-0.0471040564155057	-0.0962302815196408	-0.0560598133070556	0.000944629825135618	-0.0357589202421845	-0.0945710485143744
"SBF2-AS1"	"SBF2-AS1"	"grey"	"grey"	0.019082852154552	0.0509882436118385	0.0434899588975244	0.0362764759504448	0.021130689060503	0.0413842573807962	-0.028637793646561	-0.0174701549317462	0.0127173206081404	0.00999631592685192	0.0223641656323936	0.00522332777881471
"SBF2"	"SBF2"	"allcells_allgenes_ND_25neighbors-M9"	"green"	-0.0580773385381024	0.18213614997066	0.143262555884087	0.0957335129764214	-0.0796975121615694	0.006969726089688	-0.0656102532511767	0.0172627432782012	0.0703497356547531	0.164025432694069	0.189711835754397	0.169741876100103
"AC011092.2"	"AC011092.2"	"grey"	"grey"	-0.0440802808092344	0.143673580150628	0.194556128922355	0.143051178675814	-0.00117161574281536	0.10291729528928	-0.193023127220934	-0.0860146084571994	0.063257765674827	0.0647758396298387	0.12434175229922	0.0630495870662367
"AC011092.3"	"AC011092.3"	"grey"	"grey"	-0.0368827944954235	0.105806425718108	0.123187766289423	0.0931068683290115	-0.0188907923800684	0.0533247381849209	-0.116936691973639	-0.032175114348716	0.0613720906095311	0.0584566568116114	0.104465436955947	0.0674032556032769
"AC100763.1"	"AC100763.1"	"grey"	"grey"	0.0239742140785115	0.102667684907166	0.147510218106783	0.0764607327832211	0.0167164672574712	0.0980887619932704	-0.142731527524514	-0.0579430156995956	0.0493649323243418	-0.00607252252871145	0.04000380113906	0.0150739834924351
"AMPD3"	"AMPD3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.121794383382551	-0.145996401057046	-0.199319918855464	-0.0990165639872734	0.147565706466656	-0.0117243858740457	0.24788705901204	0.0150541740039368	-0.168368696221465	-0.0619843036771072	-0.170700514868914	-0.164493527193111
