"gene_name"	"module"	"color"	"kME_grey"	"kME_betacells_allgenes_ND_25neighbors-M1"	"kME_betacells_allgenes_ND_25neighbors-M2"	"kME_betacells_allgenes_ND_25neighbors-M3"	"kME_betacells_allgenes_ND_25neighbors-M4"	"kME_betacells_allgenes_ND_25neighbors-M5"
"CLDN15"	"CLDN15"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0660486535773022	-0.0162699421866008	0.00597629921730274	-0.0121190885223597	-0.00769803650153633	-0.0463004158254912
"FIS1"	"FIS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0664873282803165	-0.0259530227949881	0.00071060169965478	-0.0227609900837285	-0.0395145589285372	-0.059115360178062
"IFT22"	"IFT22"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0676745722421556	-0.0366036642436461	-0.0244251016827467	0.00530698168002773	-0.0233929017196598	-0.0521030785597948
"COL26A1"	"COL26A1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.186805191825027	-0.188006941040989	-0.146436943472883	0.0540582607778707	-0.0656653021900286	-0.157965318565765
"CUX1"	"CUX1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.446111697683373	-0.235654532949506	-0.0356136649114378	-0.0498008577912625	-0.0735312741637165	-0.336419511433461
"SH2B2"	"SH2B2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.122680939867633	-0.0213570437866806	0.0173712940192616	-0.0500679484016188	-0.0571406820868943	-0.1104016751404
"PRKRIP1"	"PRKRIP1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.299221055414918	-0.0739086414615474	0.0253252585205919	-0.0516222953098439	-0.0778825166402847	-0.251896062099563
"ORAI2"	"ORAI2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.154099722421183	-0.0926346530208955	-0.0298508238211791	-0.0180912115277287	-0.0474457761321738	-0.125700800757911
"ALKBH4"	"ALKBH4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0399940654913208	-0.0225658200778129	-0.0154585594283115	-0.0150543822999114	-0.0315916377565683	-0.0381726107187403
"RASA4B"	"RASA4B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.183980656414882	-0.0653971743963017	0.0268673590966823	-0.0734310938737518	-0.0917504828849048	-0.160677038144546
"POLR2J3"	"POLR2J3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.438464552759299	-0.178971666944368	-0.00475475357433844	-0.0546978232484857	-0.116458003222046	-0.374689718466425
"RASA4"	"RASA4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.155538086715987	-0.0504532064959588	0.0179945597379694	-0.0457880025138331	-0.0330482673032921	-0.131764198289872
"AC105052.4"	"AC105052.4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.203875915213933	-0.0751782243611416	0.00329871333460461	-0.0151206566181372	-0.0187520456436488	-0.161761486771997
"UPK3BL1"	"UPK3BL1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.126956444252824	-0.0809776336516229	-0.0338295626788812	-0.0242516503667143	-0.0870881544725	-0.114728178252833
"FAM185A"	"FAM185A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0744484388517112	-0.0195873887880648	-0.00370923226257947	0.00492662908700454	0.0270590665840136	-0.0339841130701311
"FBXL13"	"FBXL13"	"grey"	"grey"	0.0115534848246139	0.00689193135399594	-0.0162373638599975	0.0496438287374926	0.0591414259085732	0.0380816715328689
"ARMC10"	"ARMC10"	"grey"	"grey"	-0.0380503838883912	0.0488438577334145	0.0226444975684059	0.0551591427454662	0.111803622378881	0.0758520236607526
"NAPEPLD"	"NAPEPLD"	"grey"	"grey"	-0.0578200495874183	0.100181799979266	0.0937338508011049	0.00791362863187841	0.141521885123227	0.0959704154993034
"PMPCB"	"PMPCB"	"grey"	"grey"	-0.0338707679956694	0.0404034466281547	0.00855997995784575	0.056776262191859	0.102764232622055	0.0733967371498703
"DNAJC2"	"DNAJC2"	"grey"	"grey"	0.013842103064354	0.000326045081436306	-0.00455256211358686	0.0263690440741187	0.0475920069066136	0.0111017441209702
"PSMC2"	"PSMC2"	"grey"	"grey"	-0.0520457718098947	0.0533917463952676	0.0297679025298562	0.0301236721155043	0.0961623017038077	0.0790697625706322
"SLC26A5"	"SLC26A5"	"grey"	"grey"	-0.080527322796925	0.0356800487727154	-0.00114068246717456	0.0180708526858107	0.0138938161875047	0.0717144059137318
"ORC5"	"ORC5"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.115542016858525	0.0698152995281324	-0.0238955553451199	0.106049437373053	0.151414211695358	0.166622603791606
"AC007384.1"	"AC007384.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.214328962951754	0.082287031856703	-0.0316336074812907	0.0625800931908632	0.0309710384477269	0.199412689364129
"LINC01004"	"LINC01004"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.150097934467143	0.0458358498838062	-0.0322952487080364	0.134653086065543	0.176176611345141	0.20365697542624
"KMT2E"	"KMT2E"	"grey"	"grey"	-0.0683273123860094	-0.00500224214346168	-0.0409700888944651	0.0826407610175159	0.147937371583154	0.134567104043367
"SRPK2"	"SRPK2"	"grey"	"grey"	0.0388933104440702	0.0360011884151662	0.0936656817097029	-0.0510450136221416	0.0677716635824962	0.052257616946547
"PUS7"	"PUS7"	"grey"	"grey"	0.0295380056608145	-0.0181802335206237	-0.00786432471899386	0.0472996288304131	0.0980395126951383	0.0106089151291247
"RINT1"	"RINT1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.09114533095326	-0.0479131714959719	-0.0173089090564531	0.00189122900582075	0.000507486116041556	-0.067626525242988
"ATXN7L1"	"ATXN7L1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.103304314990536	-0.0919805093070364	-0.0677814513878049	0.104737151436053	0.149945218331431	0.0129989460896996
"CDHR3"	"CDHR3"	"grey"	"grey"	-0.0125561270362334	0.136771969802055	0.0239849402073505	-0.0122033314983056	0.0382441070260606	0.044505021441305
"SYPL1"	"SYPL1"	"grey"	"grey"	-0.071730883433607	0.0754508358917284	0.0513812529646736	0.00791865508698496	0.085923862010458	0.0901456971127262
"NAMPT"	"NAMPT"	"grey"	"grey"	-0.0386338880189889	0.0404885183428639	0.0115712993020055	0.0745673762961992	0.165909005015582	0.0921632286627077
"PRKAR2B"	"PRKAR2B"	"grey"	"grey"	-0.0763419593744836	0.0492355047395828	-0.000983326735410492	0.0513119274280943	0.0861855665634333	0.101684467679552
"HBP1"	"HBP1"	"grey"	"grey"	-0.0435115923250037	0.0274509987521716	0.00219266816462493	0.0539747170987822	0.120564450654043	0.0729490922256783
"COG5"	"COG5"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.260167898295319	0.0787108811600718	-0.0417591713054025	0.179857992329871	0.244924066462925	0.353047272198757
"DUS4L"	"DUS4L"	"grey"	"grey"	-0.0261704243890218	-0.000377717822624321	-0.0131617141292214	0.0343345036564323	0.0446565152771582	0.0362283099392299
"BCAP29"	"BCAP29"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.100837455473149	0.0742475366038405	0.0171528487747881	0.0760922570754349	0.144612310873495	0.150539944267007
"CBLL1"	"CBLL1"	"grey"	"grey"	-0.0558777014208909	0.023208409311558	-0.00807317117853117	0.0649828883961219	0.0919201765765531	0.081347885933498
"DLD"	"DLD"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.114529817362844	0.0503488176264488	0.00141830812912497	0.111195315936225	0.168705668901963	0.163282663548115
"LAMB1"	"LAMB1"	"betacells_allgenes_ND_25neighbors-M5"	"yellow"	0.175650586593577	0.142516989858714	0.327484146012066	-0.201890200685988	0.0687128048630554	-0.124226349148321
"NRCAM"	"NRCAM"	"grey"	"grey"	-0.0719393216036526	0.154143237745756	0.113798200801352	0.0316510880057369	0.125342780868699	0.157587154642544
"PNPLA8"	"PNPLA8"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.119184621329637	0.0500458971018066	-0.0241776573372709	0.0984899868022251	0.141855687685674	0.153174545115235
"THAP5"	"THAP5"	"grey"	"grey"	-0.0260991456763622	0.0148245673053294	-0.00593404198518045	0.0329300318840699	0.040398308139077	0.0442015775391923
"DNAJB9"	"DNAJB9"	"grey"	"grey"	-0.0308989994795954	-0.0147714193324534	-0.0094844115978151	0.0219500482112133	0.0446426313910462	0.0255209842546089
"IMMP2L"	"IMMP2L"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.270653821725675	0.0476819204825618	-0.180025168551087	0.322996411373105	0.167414278084742	0.306659238127995
"LRRN3"	"LRRN3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.116428012612761	0.0687675933706142	-0.0162014250932528	0.103990395396373	0.0853462722667964	0.150879547303211
"DOCK4"	"DOCK4"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.11904458063805	-0.125552581763217	-0.220450140568732	0.35755690383881	0.209452824678668	0.182648962854335
"ZNF277"	"ZNF277"	"grey"	"grey"	0.0304297096823347	0.0416884428180702	-0.0277800513904314	0.187837912861799	0.150290886454484	0.0405631562950968
"IFRD1"	"IFRD1"	"grey"	"grey"	-0.0756700941706421	0.0313819813305872	-0.00964875699731739	0.102038152001597	0.169642780520871	0.116412147370136
"LSMEM1"	"LSMEM1"	"grey"	"grey"	-0.0233104592482363	-0.00418099963200252	-0.0384824713830315	0.0483597890822037	0.0535539523287843	0.0403490962262715
"AC002463.1"	"AC002463.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.271810646636275	0.147510724863865	0.000685438318517515	0.0420563645945731	0.0441820706338669	0.259854497038965
"TMEM168"	"TMEM168"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.131741809084287	0.0644382592089787	-0.0351053831932398	0.0993161736001937	0.102479034114832	0.162688654880364
"BMT2"	"BMT2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.147371768273073	0.139541090944391	0.0749297064986475	0.0455432192819392	0.143331757466858	0.203310049507632
"SMIM30"	"SMIM30"	"grey"	"grey"	-0.015316351101726	0.00349120849869136	-0.00182297162833328	0.0286937185729035	0.0299566643588772	0.0235479747891997
"FOXP2"	"FOXP2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.192559862502474	-0.0637974847262887	-0.187013588560056	0.327788651033438	0.177417470473515	0.249691215927813
"TES"	"TES"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.100097561112264	0.0662472065894874	0.0367859366595812	0.0569088839394176	0.134778366324755	0.141566757428441
"MET"	"MET"	"betacells_allgenes_ND_25neighbors-M5"	"yellow"	0.00795446794329642	0.257486823156608	0.346245963719611	-0.230022402424395	0.0433734601790828	0.00919658019601779
"CAPZA2"	"CAPZA2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.180932419038014	0.155169785378108	0.0585223145077278	0.0865790442251141	0.19708100810474	0.224232293898744
"ST7"	"ST7"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.147849457598222	0.133353537200526	0.0123414292842135	0.0786536088274557	0.140453639276034	0.187220371860366
"ST7-AS2"	"ST7-AS2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.173965327817377	0.0884157948051874	-0.0288893544344461	0.0248150240548062	-0.00529328997543196	0.150202374933835
"CTTNBP2"	"CTTNBP2"	"grey"	"grey"	-0.106330573341548	0.153491625206551	0.117693347827027	0.0370995957262989	0.178945169544758	0.164567520846039
"LSM8"	"LSM8"	"grey"	"grey"	-0.0804737041358361	0.0580672238838455	0.0196144581633275	0.0426684278931264	0.0959547351273332	0.108331863756037
"TSPAN12"	"TSPAN12"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.0581450390624947	-0.0685072022453875	-0.148281015570857	0.196677186174467	0.0948448433870908	0.0942950235809723
"ING3"	"ING3"	"grey"	"grey"	-0.0340236527071242	0.0149353362733054	-0.0083740316555249	0.0630557692154562	0.100096267117493	0.0580133478720166
"FAM3C"	"FAM3C"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.166698336742755	0.119844792119814	0.0594417413694258	0.0599281277411527	0.191631590314692	0.214043477827196
"PTPRZ1"	"PTPRZ1"	"grey"	"grey"	-0.0396519749282767	0.0200049515056535	0.0441441602135556	0.0224666030668036	0.095776440518058	0.0506670185228145
"AASS"	"AASS"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	0.0128927601651311	-0.19949648019984	-0.249293089443259	0.267389169997697	0.0622768549311001	0.00389764762299964
"CADPS2"	"CADPS2"	"grey"	"grey"	-0.0575373172916498	0.0118090032081304	-0.0185420733672763	0.133614049261641	0.166570517869983	0.114108757541372
"IQUB"	"IQUB"	"grey"	"grey"	-0.0460332821447055	0.00153829520707766	-0.0277858332894826	0.0698108771095661	0.073686578503235	0.0701996807340788
"NDUFA5"	"NDUFA5"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.088245734195209	0.0475587104426549	-0.00532223265804384	0.0708387879610617	0.096458991805554	0.103401446447341
"WASL"	"WASL"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.278845879911146	0.256404348550894	0.148882185313719	0.0327594814077053	0.245554933593294	0.340713566839668
"AC006148.1"	"AC006148.1"	"grey"	"grey"	-0.0499807697495487	-0.0550402762859551	-0.0989046702685197	0.124810699603681	0.0877131101903438	0.0801066481704809
"POT1"	"POT1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.159441160674899	0.0942718858108925	-0.00369187131241354	0.103273237736593	0.153661695424071	0.201535708564251
"POT1-AS1"	"POT1-AS1"	"grey"	"grey"	-0.0229326624077449	0.0473912680773469	0.0175859585021696	0.00906192837667559	0.0232266166342872	0.0387313285025753
"GRM8"	"GRM8"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.14034462237555	0.0845143538332244	-0.0137333638134831	0.111891839523067	0.0781652080023823	0.155495982620954
"ZNF800"	"ZNF800"	"grey"	"grey"	-0.0566678252148383	0.0502921069216151	0.0117177192786128	0.0698444389020173	0.127488353488382	0.113281830186837
"FSCN3"	"FSCN3"	"grey"	"grey"	0.0110494236691081	-0.036135992214261	-0.0238050927723427	0.046773717668493	0.036894842813938	0.00416887393770147
"PAX4"	"PAX4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.267251271470856	0.0293851465787369	0.26749564926823	-0.297957287696186	-0.13364265113593	-0.249925718166796
"SND1"	"SND1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.2717333961556	0.133299754744653	0.0711464309703106	0.13788722242013	0.343694207116981	0.366574424525774
"SND1-IT1"	"SND1-IT1"	"grey"	"grey"	-0.0534046191298145	0.0488577198088392	0.0283856667950893	0.0455229273017628	0.115014135498232	0.0836585583436124
"RBM28"	"RBM28"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0742086014970339	-0.0367007407006856	-0.0161174001500421	0.0362868238579045	0.0625601949888742	-0.0259716143760992
"METTL2B"	"METTL2B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.136114998868773	-0.0714791286756581	-0.0257138179790289	0.00493131395411766	-0.0142295534543978	-0.100672577810033
"AC090114.2"	"AC090114.2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0595802974949344	-0.0144096284008739	0.0063008912293208	-0.0026645852404627	0.00621389323166021	-0.0365983565105114
"AC018638.7"	"AC018638.7"	"grey"	"grey"	-0.0341692658988909	0.0152600798812031	0.00290997210051822	0.0199246808388373	0.0425756842299941	0.0444414101586146
"FAM71F2"	"FAM71F2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.135662384157623	-0.0347539255246753	0.0155389633383448	-0.0485617157642228	-0.0362073560164699	-0.102818809008569
"CALU"	"CALU"	"grey"	"grey"	-0.00395395599813247	-0.0152522551630942	0.000829917434664097	0.0963757475331959	0.174326535027852	0.0634228165864886
"CCDC136"	"CCDC136"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0736018033942876	-0.0209676351550969	-0.0137031266048679	0.0134877060273107	-0.0107344278175436	-0.0452146804254547
"TNPO3"	"TNPO3"	"grey"	"grey"	-0.0694784693616329	0.0727505403353708	0.0382649026669276	0.0896677550462867	0.21595130360208	0.141781981036943
"TSPAN33"	"TSPAN33"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0844127624726658	-0.0639010542939787	-0.0246543579457108	0.0303605226031683	0.0150607293439332	-0.056970245011556
"AHCYL2"	"AHCYL2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.154267570985611	0.158258463989217	0.101750327562546	0.0108095164735466	0.199185926858425	0.236456807216179
"AC078846.1"	"AC078846.1"	"grey"	"grey"	-0.0351791805591817	0.0120318318430927	0.00155697450428832	0.0354448548820094	0.0461592390950656	0.0523192572923875
"NRF1"	"NRF1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.13220130605564	0.0982942470116518	0.00044879997250855	0.108581197127171	0.11895970395794	0.159364129413745
"UBE2H"	"UBE2H"	"grey"	"grey"	-0.0985878327135038	0.0645092860911864	-0.000273507739245925	0.0674629168371661	0.110974332825654	0.144899783306223
"ZC3HC1"	"ZC3HC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0846547074697801	-0.0221222631119882	0.0251567307626381	-0.0225225355619024	-0.0063255866781435	-0.0602805886812054
"KLHDC10"	"KLHDC10"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0850523981373864	0.0905907236655465	0.0118889440368822	0.0675628425399488	0.12292453253433	0.125715813366463
"TMEM209"	"TMEM209"	"grey"	"grey"	-0.0548621687082613	0.0272766665969438	-0.0177527844410596	0.0771356506501455	0.115107838115766	0.0899970164295547
"CEP41"	"CEP41"	"grey"	"grey"	-0.057370628045579	0.0146541222860289	-0.0362724878738061	0.0812848633024067	0.0815846561058627	0.0768752869058971
"MEST"	"MEST"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.0140652439620739	-0.0520272174679389	-0.0935494400811314	0.153054885845834	0.0958283231624943	0.0432015697688104
"COPG2"	"COPG2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0610065438151481	0.00506741250893679	0.0247946504613011	0.0230044412288026	0.0637206767850262	-0.00946167607744577
"AUXG01000058.1"	"AUXG01000058.1"	"grey"	"grey"	-0.084008710785922	0.0247429479475684	-0.0455858862121652	0.0860056576157871	0.0555818976417578	0.0948135165327395
"AC016831.7"	"AC016831.7"	"grey"	"grey"	-0.00176382444268487	0.0499705298771226	0.0567316329876457	0.0219381583468309	0.123047589837156	0.0465604603783198
"LINC00513"	"LINC00513"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.175697793336659	0.0867399879547161	-0.00187840921386239	0.0545200181362957	0.0962342895152012	0.189846382770906
"AC016831.5"	"AC016831.5"	"grey"	"grey"	-0.0588138179707217	0.0407658907081191	0.0246907079680695	0.0315584855784163	0.104214771290715	0.0947421203521976
"LINC-PINT"	"LINC-PINT"	"grey"	"grey"	-0.0257127050395381	0.0310024763569225	0.0297833155176208	0.0473927172217769	0.119788642776271	0.0608285763108218
"MKLN1"	"MKLN1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.390131139462003	0.104423430922938	-0.0855167609794904	0.25937062599307	0.334788896948925	0.465629445400827
"PODXL"	"PODXL"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0582788060148604	0.0579134688561368	0.0919213704872605	-0.0894976293133097	-0.0300843354285226	-0.0516006619079645
"PLXNA4"	"PLXNA4"	"grey"	"grey"	-0.030375400108602	-0.0320397559905943	-0.111162823319545	0.118939326815544	0.00322465103477095	0.026066895843759
"CHCHD3"	"CHCHD3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.35144518917697	0.208413511489121	0.0246814918282417	0.129425170753571	0.250288847720211	0.404204376298254
"EXOC4"	"EXOC4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.515746000689811	0.263067760901656	0.0249716660891723	0.193377783388958	0.349858180745712	0.589372232845702
"LRGUK"	"LRGUK"	"grey"	"grey"	-0.00465234067850972	-0.0087305917372158	-0.0194367023567448	0.0544635434398488	0.0446486801234203	0.0241449391118804
"SLC35B4"	"SLC35B4"	"grey"	"grey"	0.00433883977001684	-0.00337127298559684	-0.00967448710544522	0.0484535167741311	0.0784099518093004	0.0339679568269624
"CALD1"	"CALD1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0810196732498263	-0.0557091235686273	0.0362127672717083	0.00917220514742448	0.0998670660255526	-0.0399126031768743
"AC083870.1"	"AC083870.1"	"grey"	"grey"	-0.106672991870982	0.0627626729777271	0.0220423737210773	-0.00816980285360545	0.0329069415327762	0.0920998378592185
"AGBL3"	"AGBL3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0841652922772544	0.0182949198655332	-0.0390605069917735	0.0738052594395681	0.0656498360391026	0.0979531957288693
"CYREN"	"CYREN"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0307118693861238	-0.0290198716109222	-0.0224686878512565	0.0264602596243854	0.0113007522369977	-0.0157528186547593
"WDR91"	"WDR91"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.039222835201751	-0.0174451891964434	-0.006261267132844	0.00881333649452038	0.00789923872488524	-0.0250344491422306
"CNOT4"	"CNOT4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.274615978558755	0.153569929414066	0.0252888514670353	0.101666815317116	0.23159448471973	0.340358131008465
"NUP205"	"NUP205"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0440372240740349	-0.013160772009374	-0.00234331232380997	0.054924429327293	0.0999436372940886	0.00306598382699997
"STMP1"	"STMP1"	"grey"	"grey"	-0.0370278870816049	0.00167989738400953	-0.0265247618740542	0.0759724092145989	0.072699479981508	0.0663730676717285
"SLC13A4"	"SLC13A4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.107393154956412	0.0267315221728574	-0.0368746037657097	0.0461200708106058	0.0249984000171927	0.104129873198467
